FilePath,ClassIndex,SplitSet,class_name,Visual_clue,Audio_clue,Vision_Key_Elements,Vision_cues_list,Audio_cues_list,Visual_Timeclue,Audio_Timeclue,Time_text
SumoWrestling/v_SumoWrestling_g17_c04.avi,45,train,SumoWrestling,"The video begins with two sumo wrestlers, one in yellow and the other in green, crouched in a sumo ring. They face each other and begin to circle, their bodies low to the ground. The wrestler in yellow makes the first move, lunging forward with his right leg. The wrestler in green counters, pushing back with his left leg and causing the wrestler in yellow to stumble. The wrestler in green then seizes the wrestler in yellow's right arm and pulls him off balance. The wrestler in green lifts the wrestler in yellow into the air and slams him down onto the ground. The wrestler in green stands over","The audio features a male voice speaking in Marathi, followed by a crowd cheering. The speech is clear and rhythmic, with a formal tone. The crowd's cheers are enthusiastic and energetic.","[Vision-Key-Elements]
- Person (Pose/Action): crouched in sumo ring, circling, lunging, stumbling, being pulled off balance, lifted into the air, slammed down onto ground
- Objects: sumo ring
- Scene: sumo ring
- Motion: circling, lunging, stumbling, being pulled off balance, lifted into the air, slammed down onto ground
- Interaction: two wrestlers interacting, one counter-attacks, one seizes the other's arm, one lifts the other into the air
- Visual Cues: two wrestlers in yellow and green, sumo ring,","[Two wrestlers, one in yellow and one in green, wrestlers in sumo ring, one wrestler being lifted into the air, one wrestler slammed down onto ground]","[cheering crowd, male voice, Marathi speech, rhythmic speech, enthusiastic crowd, energetic crowd]","Start: Two sumo wrestlers are in the ring, one wearing yellow and the other wearing green. Then: They face each other, crouching down and then springing up to fight. Next: The wrestler in yellow is thrown to the ground. Finally: The wrestler in green stands victorious as the referee raises his hand.",Start: A man speaks in a high-pitched voice saying 'sai to naka o'. Then: A woman interjects with her own short speech. Next: The man concludes his message with 'konnichiwa o'. Finally: The audio content ends with the man's voice trailing off.,"The paragraph should be not contain 'Start', 'Then', 'Next', 'Finally' labels and should be wrapped in one pair of brackets"
SumoWrestling/v_SumoWrestling_g17_c05.avi,45,train,SumoWrestling,"A sumo wrestler in black shorts circles his opponent, who is wearing red shorts. The wrestler in black grabs the wrestler in red around the waist and lifts him off the ground. The wrestler in black holds the wrestler in red for a moment before slamming him back down to the ground.","The audio captures a crowd reacting with intense cheers and shouts, intercut with brief segments of a male speaker delivering a speech in Japanese. The emotional tone is energetic and agitated, reflecting a confrontation or decisive moment.","[Vision-Key-Elements]
- Person (Pose/Action): standing, circling, grabbing, lifting, holding, slamming
- Objects: 
- Scene: 
- Motion: 
- Interaction: grabbing opponent, lifting opponent, slamming opponent
- Visual Cues: sumo wrestler in black shorts, sumo wrestler in red shorts, grabbing opponent around the waist, lifting opponent off","[sumo wrestler in black shorts, sumo wrestler in red shorts, grabbing opponent, lifting opponent, slamming opponent]","[cheers, shouts, crowd reaction, Japanese speech, male speaker, energetic tone, agitated tone, confrontation, decisive moment]","The video begins with two sumo wrestlers in the ring, one in black mawashi and the other in red mawashi. They crouch down, facing each other, as the referee prepares to signal the start of the match. Then, they both spring up and engage in a fierce struggle for dominance. Next, the wrestler in red attempts to push his opponent in black out of the ring. Finally, the wrestler in black successfully throws his opponent in red out of the ring, winning the match.",Start: A male speaker is giving a speech in Japanese. Then: The audio quality improves to become relatively clear. Next: The male speaker continues speaking more clearly. Finally: Background laughter becomes noticeable towards the end of the audio.,"The video begins with two sumo wrestlers in the ring, one in black mawashi and the other in red mawashi, crouching down as the referee prepares to signal the start of the match. They spring up and engage in a fierce struggle for dominance, with the wrestler in red attempting to push his opponent in black out of the ring. The wrestler in black successfully throws his opponent in red out of the ring, winning the match. Meanwhile, a male speaker is giving a speech in Japanese, initially unclear but improving in audio quality as the speech progresses, with background laughter becoming noticeable towards the end."
SumoWrestling/v_SumoWrestling_g18_c01.avi,45,train,SumoWrestling,A sumo wrestler in a blue mawashi is bent over with his hands on the ground. A referee in white stands between him and another sumo wrestler in a green mawashi who is also bent over. The referee leans forward and pushes the two wrestlers together. They grapple and the wrestler in the blue mawashi throws the wrestler in the green mawashi to the ground.,"A crowd's low murmur of background noise, followed by a person speaking in a cheerful, energetic tone. The speech is enthusiastic without any discernible music or environmental changes.","[Vision-Key-Elements]
- Person (Pose/Action): sumo wrestler in blue mawashi - bent over with hands on the ground, sumo wrestler in green mawashi - bent over
- Objects: referee in white
- Scene: sumo wrestling ring
- Motion: referee leaning forward, wrestlers grappling, wrestler in blue mawashi throwing wrestler in green mawashi to the ground
- Interaction: referee pushing wrestlers together, wrestlers grappling and throwing each other
- Visual Cues: sumo wrestler in blue mawashi with hands on ground, sumo wrestler in green mawashi bent over,","[sumo wrestler in blue mawashi with hands on ground, sumo wrestler in green mawashi bent over, referee in white, sumo wrestler in blue mawashi throwing sumo wrestler in green mawashi to the ground, wrestlers grappling, referee leaning forward]","[crowd murmurs, person speaking, sumo wrestlers, grunting, referee]","The video begins with two sumo wrestlers preparing to wrestle in a ring. They crouch down and then charge at each other, colliding in the center of the ring. The wrestlers grapple with each other, trying to gain an advantage. One wrestler eventually pushes the other out of the ring, winning the match.",Start: A gathering of people in an indoor sports facility Then: A male voice loudly speaking over a loudspeaker Next: Brief crowd noise and movement Finally: A pause before people begin leaving the facility,"The video begins with a gathering of people in an indoor sports facility, where a male voice loudly speaks over a loudspeaker. Brief crowd noise and movement are heard before a pause, after which people begin leaving the facility, all while two sumo wrestlers are seen preparing to wrestle in a ring, crouching down and then charging at each other, colliding in the center of the ring, and grappling with each other before one wrestler pushes the other out of the ring, winning the match."
SumoWrestling/v_SumoWrestling_g18_c02.avi,45,train,SumoWrestling,"The video starts with two sumo wrestlers in a crouched position, facing each other in the center of a dohyō. A referee stands between them, watching closely. The wrestler on the left is wearing a yellow mawashi, while the wrestler on the right is wearing a red mawashi. They begin to move towards each other and engage in a struggle for dominance. The wrestler in the yellow mawashi quickly gains the upper hand, pushing the wrestler in the red mawashi to the ground. The referee observes the action closely. The wrestler in the yellow mawashi maintains his position, keeping the wrestler in","The audio features a crowd cheering and clapping, with a male voice shouting enthusiastically. The overall tone is celebratory and energetic.","[Vision-Key-Elements]
- Person (Pose/Action): two sumo wrestlers in a crouched position, facing each other, struggle for dominance, one wrestler gains the upper hand, pushes the other to the ground
- Objects: dohyō, referee, yellow mawashi, red mawashi
- Scene: dohyō, background not described
- Motion: wrestlers move towards each other, struggle, one wrestler gains the upper hand, pushes the other to the ground
- Interaction: wrestlers struggle, referee observes
- Visual Cues: two sumo wrestlers facing each other, crouched position,","[sumo wrestlers facing each other, crouched position, wrestlers struggling, one wrestler gains the upper hand, pushes the other to the ground]","[cheering crowd, clapping audience, male voice shouting, enthusiastic tone]",Start: Two men are in a wrestling ring with one man in white and the other in yellow. Then: The man in white throws the man in yellow to the ground. Next: The man in white stands over the man in yellow. Finally: The referee raises his hand to indicate who won.,"Start: A man speaks enthusiastically Then: A child shouts Next: A crowd laughs Finally: People clap and cheer Upon analysis, several contradictory factors emerge. The transcript suggests a mix of happy and angry verbal reactions. Speech intensity remains consistently high throughout, with no clear evidence of a distinct 'angry outburst' as initially described. Additionally, the audio","The wrestling match is underway with the two men in the ring, one in white and the other in yellow. The man in white gains the upper hand and throws the man in yellow to the ground, standing over him afterwards. The referee raises his hand to signal the end of the match and declare the winner. In the background, a crowd is reacting enthusiastically, with a child shouting out and the crowd laughing and eventually cheering and clapping."
SumoWrestling/v_SumoWrestling_g18_c03.avi,45,train,SumoWrestling,"The video begins with two sumo wrestlers, one in blue and the other in green mawashi, facing each other in a crouched position. They are surrounded by spectators and a referee in white. The wrestler in green charges forward, attempting to grab the wrestler in blue. The wrestler in blue tries to block the charge and maintain his balance. The wrestler in green manages to grab the wrestler in blue around the waist. The wrestler in blue struggles to break free, but the wrestler in green maintains his grip. The wrestler in blue then uses his momentum to throw the wrestler in green off balance, causing him to fall to the ground","A group of people chanting a rhythmic and repetitive phrase, possibly a mantra or battle cry, with a steady and intense tone.","[Vision-Key-Elements]
- Person (Pose/Action): two sumo wrestlers facing each other, crouched, one charges forward, both wrestlers in mawashi, referee in white
- Objects: 
- Scene: sumo wrestling arena
- Motion: wrestlers moving, one charges forward, one falls to the ground
- Interaction: wrestlers engage in sumo wrestling, one grabs the other, the other tries to break free, one throws the other off balance
- Visual Cues: two sumo wrestlers facing each other, one in blue mawashi, one in green mawashi, referee in white,","[sumo wrestlers facing each other, one in blue mawashi, one in green mawashi, one charges forward, one falls to the ground, one throws the other off balance]","[chanting, rhythmic, repetitive phrase, battle cry, steady tone, intense tone, people]","The video begins with two sumo wrestlers in a ring, facing each other. Then, they engage in a wrestling match, pushing and shoving each other. Next, one wrestler manages to throw the other out of the ring. Finally, the referee declares the winner.","Start: A male voice is giving a speech, speaking in a cheerful tone. Then: A loud bang or slap sound is heard. Next: The voice continues speaking. Finally: The crowd responds with a loud cheer.","The video begins with a male voice giving a speech in a cheerful tone. A loud bang or slap sound is heard, which is followed by the voice continuing to speak. The crowd responds with a loud cheer, while in the background, two sumo wrestlers are in a ring, facing each other. They engage in a wrestling match, pushing and shoving each other. One wrestler manages to throw the other out of the ring, and the referee declares the winner."
SumoWrestling/v_SumoWrestling_g18_c04.avi,45,train,SumoWrestling,"The video begins with two sumo wrestlers in a crouched position, facing each other. They are both wearing mawashi (sumo belts) and are barefoot. A referee stands between them, watching closely. The wrestler on the left is slightly larger than the one on the right. As the match begins, the larger wrestler charges forward, attempting to push his opponent out of the ring. The smaller wrestler tries to resist the push, but he is eventually knocked off balance and falls to the ground. The larger wrestler raises his hand in victory as the referee signals the end of the match.","The audio features a male voice giving a command or instruction, followed by a group of people responding with a collective yell. The tone is urgent and energetic, suggesting a coordinated action or drill.","[Vision-Key-Elements]
- Person (Pose/Action): two sumo wrestlers in a crouched position, facing each other, larger wrestler charging forward, smaller wrestler trying to resist, smaller wrestler falls to the ground, larger wrestler raises hand in victory
- Objects:
- Scene: sumo wrestling ring
- Motion: larger wrestler charging forward, smaller wrestler falling to the ground, larger wrestler raising hand
- Interaction: wrestlers facing each other, larger wrestler pushing smaller wrestler, referee watching
- Visual Cues: two sumo wrestlers in a crouched position, sumo belts, barefoot, referee standing","[sumo wrestlers in a crouched position, wrestlers facing each other, larger wrestler charging forward, smaller wrestler falling to the ground, larger wrestler raising hand, sumo belts, referee standing]","[voice command, collective yell, urgent tone, energetic sound]","Start: The video starts with two sumo wrestlers facing each other in a circular ring, with one wrestler in the foreground and another in the background. Then: A referee stands between them, ready to oversee the match. Next: The wrestlers crouch down, preparing for the bout. Finally: They engage in a struggle, with the wrestler in the foreground pushing his opponent off balance.","Start: A man delivers an excited, enthusiastic speech.\ Then: The audience reacts with cheers and screams, clearly engaged.\ Next: The crowd's shouts become more intense.\ Finally: A brief silence follows, as the man speaks again.","The video begins with two sumo wrestlers facing off in a circular ring, with a referee standing between them. The wrestlers crouch down, preparing for the match, before engaging in a struggle, with one wrestler pushing his opponent off balance. Meanwhile, a man delivers an excited speech, which is met with cheers and screams from the audience, their intensity increasing before a brief silence follows as the man speaks again."
SumoWrestling/v_SumoWrestling_g18_c05.avi,45,train,SumoWrestling,"The video starts with two sumo wrestlers facing each other in a sumo ring. They are both crouching low to the ground, their hands on the ground for balance. A referee stands between them, watching closely. The wrestler on the left is wearing a green mawashi, while the wrestler on the right is wearing a white mawashi. As the video progresses, the wrestler in the green mawashi begins to push forward, attempting to force his opponent out of the ring. The wrestler in the white mawashi resists, trying to maintain his balance and keep his feet planted. The referee continues to watch closely","The audio features an enthusiastic individual delivering a speech, followed by the sound of a loud bang, and then a crowd bursting into cheers and applause. The speaker’s tone is animated and urgent.","[Vision-Key-Elements]
- Person (Pose/Action): two sumo wrestlers facing each other, crouching low, hands on the ground for balance; one wrestler pushing forward, one resisting
- Objects: sumo ring, referee
- Scene: sumo ring
- Motion: wrestlers pushing and resisting, referee watching
- Interaction: wrestlers facing each other, referee between them
- Visual Cues: sumo wrestlers in green and white mawashi, referee standing between them, wrestlers crouching low, hands on ground, one wrestler pushing forward, one resisting, referee watching closely","[sumo wrestlers in green and white mawashi, wrestlers crouching low, hands on ground, one wrestler pushing forward, one resisting, referee watching]","[cheering crowd, loud bang, enthusiastic speech, animated tone, urgent tone, applause]","The video starts with a scene of two sumo wrestlers preparing to start a match. Then, they crouch down and engage in a wrestling bout, attempting to push each other out of the ring. Next, the wrestler in the green mawashi successfully pushes his opponent in the black mawashi out of the ring, winning the match. Finally, the referee declares the winner as the wrestler in the green mawashi stands victorious in the ring.","Start: A man provides commentary about a sporting event Then: A loud thud is heard followed by a group of people making commotion Next: A door closes with a firm slam Finally: A man reacts to the previous noises, expressing a desire for action","The video starts with two sumo wrestlers preparing to start a match. A man provides commentary about a sporting event. They crouch down and engage in a wrestling bout, attempting to push each other out of the ring. A loud thud is heard followed by a group of people making commotion. The wrestler in the green mawashi successfully pushes his opponent in the black mawashi out of the ring, winning the match. A door closes with a firm slam. The referee declares the winner as the wrestler in the green mawashi stands victorious in the ring. A man reacts to the previous noises, expressing a desire for action."
SumoWrestling/v_SumoWrestling_g18_c06.avi,45,train,SumoWrestling,"The video shows a sumo wrestling match. Two wrestlers, one in a black mawashi and the other in a white mawashi, are crouched down in a crouching position. They then stand up and face each other, with the wrestler in the black mawashi making the first move by pushing the wrestler in the white mawashi. The wrestler in the white mawashi counters the push and the two wrestlers engage in a struggle for balance and control. The wrestler in the black mawashi manages to gain the upper hand and pushes the wrestler in the white mawashi out of the ring. The","The audio features an excited crowd cheering, with a dominant male voice shouting a rhythmic and repetitive chant.","[Vision-Key-Elements]
- Person (Pose/Action): crouched down, standing up, facing each other, pushing, struggling for balance and control, gaining upper hand, pushing out of the ring
- Objects:
- Scene: sumo wrestling ring
- Motion: pushing, struggling, gaining upper hand, pushing out of the ring
- Interaction: wrestler in black mawashi pushes wrestler in white mawashi, wrestler in white mawashi counters push, two wrestlers engage in struggle
- Visual Cues: crouched down in sumo position, standing up, facing each other, making first","[sumo wrestlers facing each other, crouched down, standing up, pushing, struggling, gaining upper hand, pushing out of the ring]","[cheering crowd, excited crowd, rhythmic chant, male voice shouting]","The video begins with two sumo wrestlers crouching in a circle, preparing for a match. They then charge towards each other and grapple, pushing and shoving in an attempt to gain the upper hand. One wrestler manages to lift his opponent off the ground and throws him down, winning the match.","Start: An enthusiastic group chanting ""Ro"" repeatedly with intense energy Then: Transition to a cheering crowd reacting with increasing excitement Next: Intense vocalizations and rhythmic shouting build up the anticipation Finally: The soundscape shifts to a more subdued yet sustained background noise of faint crowd murmurs","The video begins with two sumo wrestlers crouching in a circle, preparing for a match. An enthusiastic group chants ""Ro"" repeatedly with intense energy. The wrestlers then charge towards each other and grapple, pushing and shoving in an attempt to gain the upper hand. One wrestler manages to lift his opponent off the ground and throws him down, winning the match. The soundscape shifts to a more subdued yet sustained background noise of faint crowd murmurs."
SumoWrestling/v_SumoWrestling_g18_c07.avi,45,train,SumoWrestling,"Two sumo wrestlers, one in a green mawashi and the other in black, are locked in a grapple. They circle each other, trying to gain an advantage. The wrestler in black attempts to lift his opponent, but the wrestler in green is too strong. They continue to grapple, their bodies straining with effort. The wrestler in green eventually breaks free and pushes his opponent out of the ring.","A male voice commands a group with intense urgency. The speech includes the phrase 'Action now', followed by a shout suggesting collective reaction from listeners. No music is present, and the soundscape reflects a formal yet urgent communication.","[Vision-Key-Elements]
- Person (Pose/Action): locked in a grapple, circling each other, attempting to lift, straining with effort, breaking free, pushing opponent out of the ring
- Objects: 
- Scene: 
- Motion: 
- Interaction: 
- Visual Cues: locked in a grapple, attempting to","[locked in a grapple, circling each other, attempting to lift, straining with effort, breaking free, pushing opponent out of the ring]","[grapple, intense male voice, urgent speech, shouting, human voice, no music]","Start: Two sumo wrestlers face each other in a ring. Then: They crouch down, preparing to wrestle. Next: The referee signals the start of the match. Finally: The wrestlers engage in a struggle, with one attempting to push the other out of the ring.","Start: An adult male voice speaks rapidly in Japanese Then: The voice is suddenly interrupted and ends abruptly Next: A crowd erupts in cheers and applause Finally: The audio quality degrades significantly, introducing压制ed static and muffled audio","Two sumo wrestlers face each other in a ring, crouch down, and prepare to wrestle as the referee signals the start of the match, and they engage in a struggle, with one attempting to push the other out of the ring, while an adult male voice speaks rapidly in Japanese, is suddenly interrupted and ends abruptly, a crowd erupts in cheers and applause, and the audio quality degrades significantly, introducing压制ed static and muffled audio"
SumoWrestling/v_SumoWrestling_g19_c01.avi,45,train,SumoWrestling,"A sumo wrestling match is taking place in a traditional Japanese ring. Two wrestlers, one in blue and one in green mawashi, are crouched down facing each other. A referee in white stands between them, watching closely. The wrestler in blue lunges forward, attempting to push his opponent out of the ring. The wrestler in green struggles to maintain his balance and prevent being pushed out. The crowd watches intently from the balconies surrounding the ring.","A crowd erupts in laughter, followed by a man's voice shouting enthusiastically. The audio captures the energy of a live event, with the crowd's laughter and the speaker's tone conveying excitement and amusement.","[Vision-Key-Elements]
- Person (Pose/Action): two wrestlers crouched down facing each other, one wrestler lunges forward, the other struggles to maintain balance
- Objects: traditional Japanese ring, referee, two wrestlers in mawashi
- Scene: traditional Japanese setting, balconies surrounding the ring
- Motion: wrestlers lunging and struggling, crowd watching intently
- Interaction: referee watching closely, wrestlers interacting in the ring
- Visual Cues: crouched wrestlers, referee in white, blue wrestler lunging, green wrestler struggling, crowd watching from balconies, traditional Japanese ring, mawashi","[blue wrestler lunging, green wrestler struggling, referee in white, crowd watching from balconies, traditional Japanese ring]","[laughter, crowd, man's voice, shouting, live event, excitement, amusement]","The video begins with a sumo wrestling match where two wrestlers are crouched in the ring. They start pushing against each other, attempting to gain an advantage. The wrestler in blue overpowers his opponent and pushes him out of the ring.","Start: A woman delivers a speech in Chinese. Then: A man interrupts, eliciting a loud response of laughter from the audience. Next: The woman acknowledges the interruption with applause and a nodding gesture. Finally: The man concludes his comment with a triumphant smile, and the crowd reacts with a combination of cheers and chuckles.","The video begins with a sumo wrestling match where two wrestlers are crouched in the ring. They start pushing against each other, attempting to gain an advantage. The wrestler in blue overpowers his opponent and pushes him out of the ring. The woman delivers a speech in Chinese, followed by a man interrupting her, which elicits a loud response of laughter from the audience. The woman acknowledges the interruption with applause and a nodding gesture. The man concludes his comment with a triumphant smile, and the crowd reacts with a combination of cheers and chuckles."
SumoWrestling/v_SumoWrestling_g19_c02.avi,45,train,SumoWrestling,"A sumo wrestler in a blue mawashi faces off against a sumo wrestler in a green mawashi. They begin by crouching low to the ground, then slowly rise as they prepare to grapple. The wrestler in the blue mawashi makes the first move, grabbing the wrestler in the green mawashi and attempting to push him out of the ring. The wrestler in the green mawashi resists, and the two sumos grapple for control. The wrestler in the blue mawashi manages to push the wrestler in the green mawashi out of the ring, winning the match.","A loud, chaotic crowd noise with multiple voices shouting and screaming. The audio quality is poor, making it difficult to discern specific words or phrases.","[Vision-Key-Elements]
- Person (Pose/Action): crouching low to the ground, rising, grappling, pushing out of the ring
- Objects: sumo ring,
- Scene: sumo ring
- Motion: rising from crouched position, pushing out of the ring
- Interaction: wrestlers grappling, one pushes the other out of the ring
- Visual Cues: sumo wrestlers in blue and green mawashi, crouching low to the ground, rising, grabbing, pushing, grapple for control, one wrestler wins the match, pushing out of the ring, winning the match.","[sumo wrestlers in blue and green mawashi, crouching low to the ground, rising, grabbing, pushing, one wrestler pushes the other out of the ring]","[chaotic crowd noise, loud voices, screaming, shouting, poor audio quality]","Start: Two men are shown kneeling on the ground, preparing to wrestle one another. Then: A referee is shown standing next to them. Next: The two men begin wrestling with one another while the audience watches. Finally: One of the men pushes the other out of the ring.","Start: A woman speaks quickly to a crowd. Then: The crowd becomes agitated and raises their voices. Next: The woman shouts back with urgency and excitement. Finally: The crowd roars in response, creating a loud and energetic atmosphere.","Please ensure that a single paragraph is wrapped in one pair of brackets and includes the two men preparing to wrestle, the woman speaking to the crowd, the crowd becoming agitated, and one of the men pushing the other out of the ring."
SumoWrestling/v_SumoWrestling_g19_c03.avi,45,train,SumoWrestling,"The video begins with two sumo wrestlers in a crouched position, facing each other in a sumo ring. A referee stands between them. The wrestlers charge at each other and grapple. They struggle for a moment before one wrestler manages to lift the other off the ground and throws him down onto the ring. The referee watches closely.","A loud, enthusiastic cheer erupts, accompanied by a consistent rhythmic pattern suggesting a collective response to an event.","[Vision-Key-Elements]
- Person (Pose/Action): two sumo wrestlers crouched, facing each other, charge at each other, grapple, one wrestler lifts the other off the ground, throws the other down
- Objects: sumo ring, referee
- Scene: sumo ring
- Motion: wrestlers charging, grapple, one wrestler lifts the other, throws the other down
- Interaction: wrestlers grapple, one wrestler throws the other
- Visual Cues: two sumo wrestlers in a crouched position, facing each other, referee stands between them, wrestlers charge at each other, gr","[Two sumo wrestlers facing each other, referee standing between them, wrestlers charging, grapple, one wrestler lifting the other, one wrestler throwing the other]","[sumo wrestlers, cheering crowd, rhythmic pattern]","The video begins with two sumo wrestlers, one in blue and the other in green, crouching on opposite sides of a clay ring. A referee stands between them as they prepare to engage. Then, the wrestler in blue lunges forward, attempting to push his opponent in green out of the ring. The wrestler in green tries to maintain balance and counter the push. Next, the wrestler in blue successfully pushes the wrestler in green towards the edge of the ring. Finally, the wrestler in blue executes a powerful move, causing the wrestler in green to fall out of the ring, signaling the end of the match.","Start: Man announces event, cheering crowd reaction Then: Man continues speaking, crowd remains excited Next: Man mentions the race, crowd anticipation remains high Finally: Man announces the start, crowd cheers in excitement","The video begins with two sumo wrestlers, one in blue and the other in green, crouching on opposite sides of a clay ring, as a referee stands between them. The blue wrestler lunges forward, attempting to push his opponent in green out of the ring, but the green wrestler tries to maintain balance and counter the push. The blue wrestler successfully pushes the green wrestler towards the edge of the ring, and then executes a powerful move, causing the green wrestler to fall out of the ring, signaling the end of the match."
SumoWrestling/v_SumoWrestling_g19_c04.avi,45,train,SumoWrestling,"The video shows a sumo wrestling match. Two wrestlers, one in blue and one in green, crouch low to the ground, facing each other. They begin to grapple, pushing and shoving with their hands and bodies. The wrestler in blue gains the upper hand, lifting the wrestler in green off the ground and slamming him down onto the mat. The wrestler in blue maintains his grip on the wrestler in green, holding him down for a few seconds before releasing him.","A male speaker shouting the syllable “joy” and a crowd reacting by laughing loudly. There is no music or distinct environmental sounds captured. The audio quality appears to be very low, with significant noise interference.","[Vision-Key-Elements]
- Person (Pose/Action): crouching low to the ground, grappling, pushing and shoving, gaining upper hand, lifting, slamming down, holding down, releasing
- Objects: sumo wrestling mat
- Scene: sumo wrestling arena
- Motion: wrestlers pushing and shoving, one wrestler lifted off the ground, slamming down onto the mat, releasing
- Interaction: wrestlers grappling, one wrestler gaining upper hand, holding down
- Visual Cues: crouching low to the ground, pushing and shoving, lifting and slamming, holding down, releasing, sumo wrestling mat","[crouching low to the ground, pushing and shoving, lifting and slamming, holding down, releasing, sumo wrestling mat]","[shouting, male voice, crowd laughing, noise interference]","The video begins with two sumo wrestlers preparing to compete in a ring. They crouch down, facing each other, and then engage in a struggle for dominance. The wrestlers grapple with each other, pushing and shoving in an attempt to gain the upper hand. As the match progresses, one wrestler manages to lift his opponent off the ground, showcasing his strength and skill. Finally, the wrestler successfully throws his opponent out of the ring, securing victory in the match.","Start: A loud, energetic crowd cheers enthusiastically Then: A brief, sharp hiss of static noise interrupts the lively atmosphere Next: A continuous wave of crowd excitement renews, with shouts and whistles persisting Finally: The background fades into a muffled, ambient hum, suggesting the end of the event","The sumo wrestlers crouch down, facing each other, and engage in a struggle for dominance. They grapple with each other, pushing and shoving, before one wrestler manages to lift his opponent off the ground, showcasing his strength and skill. The wrestlers continue to struggle, with the lifted wrestler eventually throwing his opponent out of the ring, securing victory in the match, as the crowd cheers enthusiastically, interrupted briefly by a hiss of static noise, before renewing their excitement, and finally fading into a muffled, ambient hum."
SumoWrestling/v_SumoWrestling_g19_c05.avi,45,train,SumoWrestling,"The video shows a sumo wrestling match. Two wrestlers, one in blue and one in green, are crouched down facing each other in a circular ring. They begin to grapple, pushing and shoving each other in an attempt to gain the upper hand. A referee in white walks around the ring, closely observing the match. The wrestlers continue to struggle for dominance, their movements powerful and deliberate. The crowd watches intently, their faces reflecting the excitement of the match.","The audio captures a chaotic scene where a large crowd is gathered, expressing intense excitement and celebration, reflected in the rhythmic chanting and vocalizations.","[Vision-Key-Elements]
- Person (Pose/Action): crouched down, grappling, pushing, shoving
- Objects: circular ring, referee in white
- Scene: sumo wrestling arena
- Motion: wrestlers moving, referee walking around the ring
- Interaction: wrestlers grappling, referee observing
- Visual Cues: two wrestlers facing each other, referee in white, circular ring","[two wrestlers facing each other, referee in white, circular ring, two wrestlers grappling, two wrestlers pushing/shoving]","[sumo wrestlers, grunting, chanting crowd, vocalizations, cheering]",Start: Two sumo wrestlers are seen hunching over with their hands on the ground and then stand up. Then: The men then grab each other's necks while a judge stands in between them. Next: One wrestler throws the other out of the ring. Finally: A large crowd is watching the game.,Start: People begin chanting together. Then: The chanting becomes intense with vocal strains. Next: A loudspeaker starts broadcasting a message. Finally: An emergency alert is broadcasted over the crowd.,"The two sumo wrestlers stand up from their hunched positions, grab each other's necks, with a judge intervening, and then one of them is thrown out of the ring. As this is happening, people in the crowd begin chanting together, which gradually becomes intense with vocal strains. A loudspeaker then starts broadcasting a message, and eventually, an emergency alert is broadcasted over the crowd, all while a large crowd is watching the game."
SumoWrestling/v_SumoWrestling_g20_c01.avi,45,train,SumoWrestling,"The video begins with a view of a sumo wrestling match in progress. The two wrestlers, one in white and one in black, are locked in a struggle for dominance. They circle each other, pushing and shoving in an attempt to gain the upper hand. The wrestler in white attempts to lift his opponent, but the wrestler in black maintains his balance. The crowd watches intently, their faces full of anticipation. The wrestlers continue to grapple, their movements becoming more frantic as they strive to overpower each other. The wrestler in black eventually manages to push his opponent out of the ring, winning the match. The crowd erupts in","The audio features a male voice speaking in an excited tone, accompanied by a crowd cheering and laughing. The speech is rhythmic and energetic, with a clear emotional inflection.","[Vision-Key-Elements]
- Person (Pose/Action): two wrestlers locked in a struggle, one attempting to lift the other, one maintaining balance, both wrestlers grapple and push, one wrestler eventually pushes the other out of the ring
- Objects: sumo wrestling ring
- Scene: sumo wrestling arena
- Motion: wrestlers circling each other, pushing, shoving, attempting to lift, grapple, and push each other out of the ring
- Interaction: wrestlers grappling with each other, crowd watching
- Visual Cues: two wrestlers locked in a struggle, one attempting to lift the other, maintaining balance","[Two wrestlers locked in a struggle, one attempting to lift the other, maintaining balance, one pushing the other out of the ring]","[cheering crowd, male voice, excited tone, rhythmic speech, energetic, crowd laughing]","The video starts with two sumo wrestlers crouched down in a sumo wrestling ring, surrounded by a large audience. They begin to circle each other, maintaining low stances and focusing intently on their opponent. The camera captures the wrestlers' movements and the audience's reactions. Then, one wrestler makes a sudden move, attempting to push his opponent out of the ring. The crowd watches closely as the wrestlers grapple, showcasing their strength and technique. Next, the wrestler who initiated the push successfully forces his opponent out of the ring, winning the match. Finally, the victorious wrestler stands tall, while the defeated wrestler respectfully exits the ring, and the audience erupts in applause.","Start: A loud, high-pitched sound resembling a siren or whistle. Then: Male voices speaking and laughing. Next: Crowd laughter and applause. Finally: Speech continues, but ends abruptly.","The video begins with two sumo wrestlers in a ring, circling each other and focusing intently. One wrestler makes a sudden move, attempting to push his opponent out, and they grapple, showcasing their strength and technique. The wrestler who initiated the push successfully forces his opponent out of the ring, winning the match. The victorious wrestler stands tall, while the defeated wrestler exits the ring, and the audience erupts in applause. The audio background features a loud siren-like sound, followed by male voices, crowd laughter and applause, and finally, the speech ends abruptly."
